period,biz_line_id,branch_id,product_type,customer_segment,actual_revenue,actual_direct_cost,actual_allocated_expense,actual_profit,actual_trade_volume,actual_commission_rate
2025-05,BROKERAGE,B004,STOCK,RETAIL,9960762.26,2290975.32,2390582.94,5279204.0,26686713017.65,0.00037325
2025-05,BROKERAGE,B004,FUND,RETAIL,2919533.77,671492.77,700688.1,1547352.9,8691075120.69,0.00033592
2025-05,BROKERAGE,B004,BOND,RETAIL,1373898.24,315996.6,329735.58,728166.07,5112397129.82,0.00026874
2025-05,BROKERAGE,B004,ETF,RETAIL,2919533.77,671492.77,700688.1,1547352.9,9538984888.56,0.00030606
2025-05,BROKERAGE,B004,STOCK,HNW,4446768.87,1022756.84,1067224.53,2356787.5,13688093683.07,0.00032486
2025-05,BROKERAGE,B004,FUND,HNW,1303363.29,299773.56,312807.19,690782.54,4457808287.59,0.00029238
2025-05,BROKERAGE,B004,BOND,HNW,613347.43,141069.91,147203.38,325074.14,2622240169.17,0.0002339
2025-05,BROKERAGE,B004,ETF,HNW,1303363.29,299773.56,312807.19,690782.54,4892716413.21,0.00026639
2025-05,BROKERAGE,B004,STOCK,INSTITUTION,2973999.02,684019.77,713759.76,1576219.48,12352135739.6,0.00024077
2025-05,BROKERAGE,B004,FUND,INSTITUTION,871689.37,200488.55,209205.45,461995.36,4022726198.72,0.00021669
2025-05,BROKERAGE,B004,BOND,INSTITUTION,410206.76,94347.56,98449.62,217409.58,2366309528.66,0.00017335
2025-05,BROKERAGE,B004,ETF,INSTITUTION,871689.37,200488.55,209205.45,461995.36,4415187291.28,0.00019743
2025-05,BROKERAGE,B005,STOCK,RETAIL,8964686.03,2061877.79,2151524.65,4751283.6,24018041715.89,0.00037325
2025-05,BROKERAGE,B005,FUND,RETAIL,2627580.39,604343.49,630619.29,1392617.61,7821967608.62,0.00033592
2025-05,BROKERAGE,B005,BOND,RETAIL,1236508.42,284396.94,296762.02,655349.46,4601157416.84,0.00026874
2025-05,BROKERAGE,B005,ETF,RETAIL,2627580.39,604343.49,630619.29,1392617.61,8585086399.71,0.00030606
2025-05,BROKERAGE,B005,STOCK,HNW,4002091.98,920481.16,960502.08,2121108.75,12319284314.76,0.00032486
2025-05,BROKERAGE,B005,FUND,HNW,1173026.96,269796.2,281526.47,621704.29,4012027458.83,0.00029238
2025-05,BROKERAGE,B005,BOND,HNW,552012.69,126962.92,132483.04,292566.72,2360016152.25,0.0002339
2025-05,BROKERAGE,B005,ETF,HNW,1173026.96,269796.2,281526.47,621704.29,4403444771.89,0.00026639
2025-05,BROKERAGE,B005,STOCK,INSTITUTION,2676599.12,615617.8,642383.79,1418597.53,11116922165.64,0.00024077
2025-05,BROKERAGE,B005,FUND,INSTITUTION,784520.43,180439.7,188284.9,415795.83,3620453578.85,0.00021669
2025-05,BROKERAGE,B005,BOND,INSTITUTION,369186.08,84912.8,88604.66,195668.63,2129678575.79,0.00017335
2025-05,BROKERAGE,B005,ETF,INSTITUTION,784520.43,180439.7,188284.9,415795.83,3973668562.15,0.00019743
2025-05,BROKERAGE,B006,STOCK,RETAIL,7968609.81,1832780.26,2390582.94,3745246.61,21349370414.12,0.00037325
2025-05,BROKERAGE,B006,FUND,RETAIL,2335627.01,537194.21,700688.1,1097744.7,6952860096.55,0.00033592
2025-05,BROKERAGE,B006,BOND,RETAIL,1099118.59,252797.28,329735.58,516585.74,4089917703.85,0.00026874
2025-05,BROKERAGE,B006,ETF,RETAIL,2335627.01,537194.21,700688.1,1097744.7,7631187910.85,0.00030606
2025-05,BROKERAGE,B006,STOCK,HNW,3557415.09,818205.47,1067224.53,1671985.09,10950474946.45,0.00032486
2025-05,BROKERAGE,B006,FUND,HNW,1042690.63,239818.85,312807.19,490064.6,3566246630.07,0.00029238
2025-05,BROKERAGE,B006,BOND,HNW,490677.94,112855.93,147203.38,230618.63,2097792135.34,0.0002339
2025-05,BROKERAGE,B006,ETF,HNW,1042690.63,239818.85,312807.19,490064.6,3914173130.57,0.00026639
2025-05,BROKERAGE,B006,STOCK,INSTITUTION,2379199.21,547215.82,713759.76,1118223.63,9881708591.68,0.00024077
2025-05,BROKERAGE,B006,FUND,INSTITUTION,697351.49,160390.84,209205.45,327755.2,3218180958.98,0.00021669
2025-05,BROKERAGE,B006,BOND,INSTITUTION,328165.41,75478.04,98449.62,154237.74,1893047622.93,0.00017335
2025-05,BROKERAGE,B006,ETF,INSTITUTION,697351.49,160390.84,209205.45,327755.2,3532149833.02,0.00019743
2025-05,BROKERAGE,B007,STOCK,RETAIL,10956838.49,2520072.85,2629641.24,5807124.4,29355384319.42,0.00037325
2025-05,BROKERAGE,B007,FUND,RETAIL,3211487.14,738642.04,770756.91,1702088.19,9560182632.76,0.00033592
2025-05,BROKERAGE,B007,BOND,RETAIL,1511288.07,347596.26,362709.14,800982.68,5623636842.8,0.00026874
2025-05,BROKERAGE,B007,ETF,RETAIL,3211487.14,738642.04,770756.91,1702088.19,10492883377.42,0.00030606
2025-05,BROKERAGE,B007,STOCK,HNW,4891445.75,1125032.52,1173946.98,2592466.25,15056903051.37,0.00032486
2025-05,BROKERAGE,B007,FUND,HNW,1433699.62,329750.91,344087.91,759860.8,4903589116.35,0.00029238
2025-05,BROKERAGE,B007,BOND,HNW,674682.17,155176.9,161923.72,357581.55,2884464186.09,0.0002339
2025-05,BROKERAGE,B007,ETF,HNW,1433699.62,329750.91,344087.91,759860.8,5381988054.53,0.00026639
2025-05,BROKERAGE,B007,STOCK,INSTITUTION,3271398.92,752421.75,785135.74,1733841.43,13587349313.56,0.00024077
2025-05,BROKERAGE,B007,FUND,INSTITUTION,958858.3,220537.41,230125.99,508194.9,4424998818.59,0.00021669
2025-05,BROKERAGE,B007,BOND,INSTITUTION,451227.44,103782.31,108294.58,239150.54,2602940481.52,0.00017335
2025-05,BROKERAGE,B007,ETF,INSTITUTION,958858.3,220537.41,230125.99,508194.9,4856706020.41,0.00019743
2025-05,BROKERAGE,B008,STOCK,RETAIL,6972533.58,1603682.72,1673408.06,3695442.8,18680699112.36,0.00037325
2025-05,BROKERAGE,B008,FUND,RETAIL,2043673.64,470044.94,490481.67,1083147.03,6083752584.48,0.00033592
2025-05,BROKERAGE,B008,BOND,RETAIL,961728.77,221197.62,230814.9,509716.25,3578677990.87,0.00026874
2025-05,BROKERAGE,B008,ETF,RETAIL,2043673.64,470044.94,490481.67,1083147.03,6677289421.99,0.00030606
2025-05,BROKERAGE,B008,STOCK,HNW,3112738.21,715929.79,747057.17,1649751.25,9581665578.15,0.00032486
2025-05,BROKERAGE,B008,FUND,HNW,912354.3,209841.49,218965.03,483547.78,3120465801.31,0.00029238
2025-05,BROKERAGE,B008,BOND,HNW,429343.2,98748.94,103042.37,227551.9,1835568118.42,0.0002339
2025-05,BROKERAGE,B008,ETF,HNW,912354.3,209841.49,218965.03,483547.78,3424901489.24,0.00026639
2025-05,BROKERAGE,B008,STOCK,INSTITUTION,2081799.31,478813.84,499631.83,1103353.64,8646495017.72,0.00024077
2025-05,BROKERAGE,B008,FUND,INSTITUTION,610182.56,140341.99,146443.81,323396.76,2815908339.1,0.00021669
2025-05,BROKERAGE,B008,BOND,INSTITUTION,287144.73,66043.29,68914.74,152186.71,1656416670.06,0.00017335
2025-05,BROKERAGE,B008,ETF,INSTITUTION,610182.56,140341.99,146443.81,323396.76,3090631103.89,0.00019743
2025-05,BROKERAGE,B009,STOCK,RETAIL,4980381.13,1145487.66,1494114.34,2340779.13,13343356508.83,0.00037325
2025-05,BROKERAGE,B009,FUND,RETAIL,1459766.88,335746.38,437930.06,686090.44,4345537560.35,0.00033592
2025-05,BROKERAGE,B009,BOND,RETAIL,686949.12,157998.3,206084.74,322866.09,2556198564.91,0.00026874
2025-05,BROKERAGE,B009,ETF,RETAIL,1459766.88,335746.38,437930.06,686090.44,4769492444.28,0.00030606
2025-05,BROKERAGE,B009,STOCK,HNW,2223384.43,511378.42,667015.33,1044990.68,6844046841.53,0.00032486
2025-05,BROKERAGE,B009,FUND,HNW,651681.64,149886.78,195504.49,306290.37,2228904143.79,0.00029238
2025-05,BROKERAGE,B009,BOND,HNW,306673.71,70534.95,92002.11,144136.65,1311120084.58,0.0002339
2025-05,BROKERAGE,B009,ETF,HNW,651681.64,149886.78,195504.49,306290.37,2446358206.6,0.00026639
2025-05,BROKERAGE,B009,STOCK,INSTITUTION,1486999.51,342009.89,446099.85,698889.77,6176067869.8,0.00024077
2025-05,BROKERAGE,B009,FUND,INSTITUTION,435844.68,100244.28,130753.41,204847.0,2011363099.36,0.00021669
2025-05,BROKERAGE,B009,BOND,INSTITUTION,205103.38,47173.78,61531.01,96398.59,1183154764.33,0.00017335
2025-05,BROKERAGE,B009,ETF,INSTITUTION,435844.68,100244.28,130753.41,204847.0,2207593645.64,0.00019743
2025-05,IB,B001,IB_PROJECT,INSTITUTION,5021811.19,1908288.25,1104798.46,2008724.48,0.0,0.0
2025-05,IB,B002,IB_PROJECT,INSTITUTION,7365323.08,2798822.77,2798822.77,1767677.54,0.0,0.0
2025-05,IB,B003,IB_PROJECT,INSTITUTION,4352236.37,1653849.82,957492.0,1740894.55,0.0,0.0
2025-05,IB,B004,IB_PROJECT,INSTITUTION,3347874.13,1272192.17,736532.31,1339149.65,0.0,0.0
2025-05,IB,B005,IB_PROJECT,INSTITUTION,3013086.72,1144972.95,662879.08,1205234.69,0.0,0.0
2025-05,IB,B006,IB_PROJECT,INSTITUTION,2678299.3,1017753.74,589225.85,1071319.72,0.0,0.0
2025-05,IB,B007,IB_PROJECT,INSTITUTION,3682661.54,1399411.39,810185.54,1473064.62,0.0,0.0
2025-05,IB,B008,IB_PROJECT,INSTITUTION,2343511.89,890534.52,515572.62,937404.76,0.0,0.0
2025-05,IB,B009,IB_PROJECT,INSTITUTION,1673937.06,636096.08,368266.15,669574.83,0.0,0.0
2025-05,ASSET_MGMT,B001,ASSET_MGMT_PLAN,HNW,5555002.96,1610950.86,1333200.71,2610851.39,0.0,0.0
2025-05,ASSET_MGMT,B002,ASSET_MGMT_PLAN,HNW,8147337.68,2362727.93,3258935.07,2525674.68,0.0,0.0
2025-05,ASSET_MGMT,B003,ASSET_MGMT_PLAN,HNW,4814335.9,1396157.41,1155440.62,2262737.87,0.0,0.0
2025-05,ASSET_MGMT,B004,ASSET_MGMT_PLAN,HNW,3703335.31,1073967.24,888800.47,1740567.59,0.0,0.0
2025-05,ASSET_MGMT,B005,ASSET_MGMT_PLAN,HNW,3333001.78,966570.52,799920.43,1566510.84,0.0,0.0
2025-05,ASSET_MGMT,B006,ASSET_MGMT_PLAN,HNW,2962668.25,859173.79,711040.38,1392454.08,0.0,0.0
2025-05,ASSET_MGMT,B007,ASSET_MGMT_PLAN,HNW,4073668.84,1181363.96,977680.52,1914624.35,0.0,0.0
2025-05,ASSET_MGMT,B008,ASSET_MGMT_PLAN,HNW,2592334.72,751777.07,622160.33,1218397.32,0.0,0.0
2025-05,ASSET_MGMT,B009,ASSET_MGMT_PLAN,HNW,1851667.65,536983.62,444400.24,870283.8,0.0,0.0
2025-05,PROPRIETARY,B001,PROPRIETARY_BOOK,INSTITUTION,27432416.96,2194593.36,2743241.7,22494581.91,0.0,0.0
2025-05,PROPRIETARY,B002,PROPRIETARY_BOOK,INSTITUTION,40234211.55,3218736.92,10460895.0,26554579.62,0.0,0.0
2025-05,PROPRIETARY,B003,PROPRIETARY_BOOK,INSTITUTION,23774761.37,1901980.91,2377476.14,19495304.32,0.0,0.0
2025-05,PROPRIETARY,B004,PROPRIETARY_BOOK,INSTITUTION,18288277.98,1463062.24,1828827.8,14996387.94,0.0,0.0
2025-05,PROPRIETARY,B005,PROPRIETARY_BOOK,INSTITUTION,16459450.18,1316756.01,1645945.02,13496749.15,0.0,0.0
2025-05,PROPRIETARY,B006,PROPRIETARY_BOOK,INSTITUTION,14630622.38,1170449.79,1463062.24,11997110.35,0.0,0.0
2025-05,PROPRIETARY,B007,PROPRIETARY_BOOK,INSTITUTION,20117105.77,1609368.46,2011710.58,16496026.73,0.0,0.0
2025-05,PROPRIETARY,B008,PROPRIETARY_BOOK,INSTITUTION,12801794.58,1024143.57,1280179.46,10497471.56,0.0,0.0
2025-05,PROPRIETARY,B009,PROPRIETARY_BOOK,INSTITUTION,9144138.99,731531.12,914413.9,7498193.97,0.0,0.0
2025-05,MARGIN,B001,MARGIN_FINANCING,HNW,24539235.97,4417062.47,4417062.47,15705111.02,309838837974.09,7.92e-05
2025-05,MARGIN,B002,MARGIN_FINANCING,HNW,35990879.42,6478358.3,12236899.0,17275622.12,454430295695.34,7.92e-05
2025-05,MARGIN,B003,MARGIN_FINANCING,HNW,21267337.84,3828120.81,3828120.81,13611096.22,268526992910.88,7.92e-05
2025-05,MARGIN,B004,MARGIN_FINANCING,HNW,16359490.65,2944708.32,2944708.32,10470074.01,206559225316.06,7.92e-05
2025-05,MARGIN,B005,MARGIN_FINANCING,HNW,14723541.58,2650237.48,2650237.48,9423066.61,185903302784.46,7.92e-05
2025-05,MARGIN,B006,MARGIN_FINANCING,HNW,13087592.52,2355766.65,2355766.65,8376059.21,165247380252.85,7.92e-05
2025-05,MARGIN,B007,MARGIN_FINANCING,HNW,17995439.71,3239179.15,3239179.15,11517081.41,227215147847.67,7.92e-05
2025-05,MARGIN,B008,MARGIN_FINANCING,HNW,11451643.45,2061295.82,2061295.82,7329051.81,144591457721.24,7.92e-05
2025-05,MARGIN,B009,MARGIN_FINANCING,HNW,8179745.32,1472354.16,1472354.16,5235037.01,103279612658.03,7.92e-05
2025-05,WEALTH,B001,WEALTH_PRODUCT,HNW,8635228.62,3626796.02,2935977.73,2072454.87,0.0,0.0
2025-05,WEALTH,B002,WEALTH_PRODUCT,HNW,12665001.97,5319300.83,6332500.98,1013200.16,0.0,0.0
2025-05,WEALTH,B003,WEALTH_PRODUCT,HNW,5987091.84,2514578.57,2035611.23,1436902.04,0.0,0.0
2025-05,WEALTH,B004,WEALTH_PRODUCT,HNW,4605455.26,1934291.21,1565854.79,1105309.26,0.0,0.0
2025-05,WEALTH,B005,WEALTH_PRODUCT,HNW,5181137.17,2176077.61,1761586.64,1243472.92,0.0,0.0
2025-05,WEALTH,B006,WEALTH_PRODUCT,HNW,3684364.21,1547432.97,1252683.83,884247.41,0.0,0.0
2025-05,WEALTH,B007,WEALTH_PRODUCT,HNW,5066000.79,2127720.33,1722440.27,1215840.19,0.0,0.0
2025-05,WEALTH,B008,WEALTH_PRODUCT,HNW,3223818.68,1354003.85,1096098.35,773716.48,0.0,0.0
2025-05,WEALTH,B009,WEALTH_PRODUCT,HNW,2302727.63,967145.6,782927.39,552654.63,0.0,0.0
2025-05,HQ,B001,HQ_SERVICE,INSTITUTION,9450000.0,6142500.0,6804000.0,-3496500.0,0.0,0.0
2025-05,HQ,B002,HQ_SERVICE,INSTITUTION,13860000.0,9009000.0,12196800.0,-7345800.0,0.0,0.0
2025-05,HQ,B003,HQ_SERVICE,INSTITUTION,8190000.0,5323500.0,5896800.0,-3030300.0,0.0,0.0
2025-05,HQ,B004,HQ_SERVICE,INSTITUTION,6300000.0,4095000.0,4536000.0,-2331000.0,0.0,0.0
2025-05,HQ,B005,HQ_SERVICE,INSTITUTION,5670000.0,3685500.0,4082400.0,-2097900.0,0.0,0.0
2025-05,HQ,B006,HQ_SERVICE,INSTITUTION,5040000.0,3276000.0,3628800.0,-1864800.0,0.0,0.0
2025-05,HQ,B007,HQ_SERVICE,INSTITUTION,6930000.0,4504500.0,4989600.0,-2564100.0,0.0,0.0
2025-05,HQ,B008,HQ_SERVICE,INSTITUTION,4410000.0,2866500.0,3175200.0,-1631700.0,0.0,0.0
2025-05,HQ,B009,HQ_SERVICE,INSTITUTION,3150000.0,2047500.0,2268000.0,-1165500.0,0.0,0.0
2025-06,BROKERAGE,B001,STOCK,RETAIL,14585401.88,3354642.43,3500496.45,7730263.0,39076972632.99,0.00037325
2025-06,BROKERAGE,B001,FUND,RETAIL,4275031.59,983257.26,1026007.58,2265766.74,12726217141.01,0.00033592
2025-06,BROKERAGE,B001,BOND,RETAIL,2011779.57,462709.3,482827.1,1066243.17,7486010082.95,0.00026874
2025-06,BROKERAGE,B001,ETF,RETAIL,4275031.59,983257.26,1026007.58,2265766.74,13967799301.11,0.00030606
2025-06,BROKERAGE,B001,STOCK,HNW,6511340.13,1497608.23,1562721.63,3451010.27,20043280035.92,0.00032486
2025-06,BROKERAGE,B001,FUND,HNW,1908496.24,438954.14,458039.1,1011503.01,6527504992.54,0.00029238
2025-06,BROKERAGE,B001,BOND,HNW,898115.88,206566.65,215547.81,476001.42,3839708819.14,0.0002339
2025-06,BROKERAGE,B001,ETF,HNW,1908496.24,438954.14,458039.1,1011503.01,7164334747.91,0.00026639
2025-06,BROKERAGE,B001,STOCK,INSTITUTION,4354784.28,1001600.38,1045148.23,2308035.67,18087055904.41,0.00024077
2025-06,BROKERAGE,B001,FUND,INSTITUTION,1276402.29,293572.53,306336.55,676493.21,5890420505.27,0.00021669
2025-06,BROKERAGE,B001,BOND,INSTITUTION,600659.9,138151.78,144158.38,318349.75,3464953238.39,0.00017335
2025-06,BROKERAGE,B001,ETF,INSTITUTION,1276402.29,293572.53,306336.55,676493.21,6465095676.51,0.00019743
2025-06,BROKERAGE,B002,STOCK,RETAIL,22951113.8,5278756.17,9180445.52,8491912.1,77842605467.7,0.00029484
2025-06,BROKERAGE,B002,FUND,RETAIL,6727050.6,1547221.64,2690820.24,2489008.72,25351040094.84,0.00026536
2025-06,BROKERAGE,B002,BOND,RETAIL,3165670.87,728104.3,1266268.35,1171298.22,14912376526.38,0.00021228
2025-06,BROKERAGE,B002,ETF,RETAIL,6727050.6,1547221.64,2690820.24,2489008.72,27824312299.22,0.00024177
2025-06,BROKERAGE,B002,STOCK,HNW,10246032.94,2356587.58,4098413.18,3791032.19,39926868306.0,0.00025662
2025-06,BROKERAGE,B002,FUND,HNW,3003147.59,690723.95,1201259.03,1111164.61,13003003088.16,0.00023096
2025-06,BROKERAGE,B002,BOND,HNW,1413245.92,325046.56,565298.37,522900.99,7648825345.98,0.00018477
2025-06,BROKERAGE,B002,ETF,HNW,3003147.59,690723.95,1201259.03,1111164.61,14271588755.3,0.00021043
2025-06,BROKERAGE,B002,STOCK,INSTITUTION,7229060.4,1662683.89,2891624.16,2674752.35,36030005959.33,0.00020064
2025-06,BROKERAGE,B002,FUND,INSTITUTION,2118862.53,487338.38,847545.01,783979.14,11733909986.76,0.00018058
2025-06,BROKERAGE,B002,BOND,INSTITUTION,997111.78,229335.71,398844.71,368931.36,6902299992.21,0.00014446
2025-06,BROKERAGE,B002,ETF,INSTITUTION,2118862.53,487338.38,847545.01,783979.14,12878681692.78,0.00016452
2025-06,BROKERAGE,B003,STOCK,RETAIL,12640681.63,2907356.78,3033763.59,6699561.26,35649168016.06,0.00035459
2025-06,BROKERAGE,B003,FUND,RETAIL,3705027.37,852156.3,889206.57,1963664.51,11609882304.08,0.00031913
2025-06,BROKERAGE,B003,BOND,RETAIL,1743542.29,401014.73,418450.15,924077.42,6829342531.81,0.0002553
2025-06,BROKERAGE,B003,ETF,RETAIL,3705027.37,852156.3,889206.57,1963664.51,12742553748.38,0.00029076
2025-06,BROKERAGE,B003,STOCK,HNW,5643161.44,1297927.13,1354358.75,2990875.56,18285097576.63,0.00030862
2025-06,BROKERAGE,B003,FUND,HNW,1654030.08,380426.92,396967.22,876635.94,5954916835.3,0.00027776
2025-06,BROKERAGE,B003,BOND,HNW,778367.1,179024.43,186808.1,412534.56,3502892256.06,0.00022221
2025-06,BROKERAGE,B003,ETF,HNW,1654030.08,380426.92,396967.22,876635.94,6535884331.43,0.00025307
2025-06,BROKERAGE,B003,STOCK,INSTITUTION,3774146.37,868053.67,905795.13,2000297.58,16500472053.15,0.00022873
2025-06,BROKERAGE,B003,FUND,INSTITUTION,1106215.32,254429.52,265491.68,586294.12,5373716952.17,0.00020586
2025-06,BROKERAGE,B003,BOND,INSTITUTION,520571.91,119731.54,124937.26,275903.11,3161009971.87,0.00016469
2025-06,BROKERAGE,B003,ETF,INSTITUTION,1106215.32,254429.52,265491.68,586294.12,5897982020.68,0.00018756
2025-06,BROKERAGE,B004,STOCK,RETAIL,9723601.25,2236428.29,2333664.3,5153508.66,26051315088.66,0.00037325
2025-06,BROKERAGE,B004,FUND,RETAIL,2850021.06,655504.84,684005.05,1510511.16,8484144760.67,0.00033592
2025-06,BROKERAGE,B004,BOND,RETAIL,1341186.38,308472.87,321884.73,710828.78,4990673388.63,0.00026874
2025-06,BROKERAGE,B004,ETF,RETAIL,2850021.06,655504.84,684005.05,1510511.16,9311866200.74,0.00030606
2025-06,BROKERAGE,B004,STOCK,HNW,4340893.42,998405.49,1041814.42,2300673.51,13362186690.61,0.00032486
2025-06,BROKERAGE,B004,FUND,HNW,1272330.83,292636.09,305359.4,674335.34,4351669995.03,0.00029238
2025-06,BROKERAGE,B004,BOND,HNW,598743.92,137711.1,143698.54,317334.28,2559805879.43,0.0002339
2025-06,BROKERAGE,B004,ETF,HNW,1272330.83,292636.09,305359.4,674335.34,4776223165.27,0.00026639
2025-06,BROKERAGE,B004,STOCK,INSTITUTION,2903189.52,667733.59,696765.48,1538690.44,12058037269.61,0.00024077
2025-06,BROKERAGE,B004,FUND,INSTITUTION,850934.86,195715.02,204224.37,450995.48,3926947003.51,0.00021669
2025-06,BROKERAGE,B004,BOND,INSTITUTION,400439.93,92101.18,96105.58,212233.16,2309968825.6,0.00017335
2025-06,BROKERAGE,B004,ETF,INSTITUTION,850934.86,195715.02,204224.37,450995.48,4310063784.34,0.00019743
2025-06,BROKERAGE,B005,STOCK,RETAIL,8751241.13,2012785.46,2100297.87,4638157.8,23446183579.79,0.00037325
2025-06,BROKERAGE,B005,FUND,RETAIL,2565018.95,589954.36,615604.55,1359460.04,7635730284.61,0.00033592
2025-06,BROKERAGE,B005,BOND,RETAIL,1207067.74,277625.58,289696.26,639745.9,4491606049.77,0.00026874
2025-06,BROKERAGE,B005,ETF,RETAIL,2565018.95,589954.36,615604.55,1359460.04,8380679580.67,0.00030606
2025-06,BROKERAGE,B005,STOCK,HNW,3906804.08,898564.94,937632.98,2070606.16,12025968021.55,0.00032486
2025-06,BROKERAGE,B005,FUND,HNW,1145097.75,263372.48,274823.46,606901.81,3916502995.52,0.00029238
2025-06,BROKERAGE,B005,BOND,HNW,538869.53,123939.99,129328.69,285600.85,2303825291.48,0.0002339
2025-06,BROKERAGE,B005,ETF,HNW,1145097.75,263372.48,274823.46,606901.81,4298600848.75,0.00026639
2025-06,BROKERAGE,B005,STOCK,INSTITUTION,2612870.57,600960.23,627088.94,1384821.4,10852233542.65,0.00024077
2025-06,BROKERAGE,B005,FUND,INSTITUTION,765841.37,176143.52,183801.93,405895.93,3534252303.16,0.00021669
2025-06,BROKERAGE,B005,BOND,INSTITUTION,360395.94,82891.07,86495.03,191009.85,2078971943.04,0.00017335
2025-06,BROKERAGE,B005,ETF,INSTITUTION,765841.37,176143.52,183801.93,405895.93,3879057405.91,0.00019743
2025-06,BROKERAGE,B006,STOCK,RETAIL,7778881.0,1789142.63,2333664.3,3656074.07,20841052070.93,0.00037325
2025-06,BROKERAGE,B006,FUND,RETAIL,2280016.85,524403.87,684005.05,1071607.92,6787315808.54,0.00033592
2025-06,BROKERAGE,B006,BOND,RETAIL,1072949.1,246778.29,321884.73,504286.08,3992538710.91,0.00026874
2025-06,BROKERAGE,B006,ETF,RETAIL,2280016.85,524403.87,684005.05,1071607.92,7449492960.59,0.00030606
2025-06,BROKERAGE,B006,STOCK,HNW,3472714.73,798724.39,1041814.42,1632175.92,10689749352.49,0.00032486
2025-06,BROKERAGE,B006,FUND,HNW,1017864.66,234108.87,305359.4,478396.39,3481335996.02,0.00029238
2025-06,BROKERAGE,B006,BOND,HNW,478995.14,110168.88,143698.54,225127.71,2047844703.54,0.0002339
2025-06,BROKERAGE,B006,ETF,HNW,1017864.66,234108.87,305359.4,478396.39,3820978532.22,0.00026639
2025-06,BROKERAGE,B006,STOCK,INSTITUTION,2322551.61,534186.87,696765.48,1091599.26,9646429815.69,0.00024077
2025-06,BROKERAGE,B006,FUND,INSTITUTION,680747.89,156572.01,204224.37,319951.51,3141557602.81,0.00021669
2025-06,BROKERAGE,B006,BOND,INSTITUTION,320351.95,73680.95,96105.58,150565.41,1847975060.48,0.00017335
2025-06,BROKERAGE,B006,ETF,INSTITUTION,680747.89,156572.01,204224.37,319951.51,3448051027.47,0.00019743
2025-06,BROKERAGE,B007,STOCK,RETAIL,10695961.38,2460071.12,2567030.73,5668859.53,28656446597.53,0.00037325
2025-06,BROKERAGE,B007,FUND,RETAIL,3135023.16,721055.33,752405.56,1661562.28,9332559236.74,0.00033592
2025-06,BROKERAGE,B007,BOND,RETAIL,1475305.02,339320.15,354073.2,781911.66,5489740727.5,0.00026874
2025-06,BROKERAGE,B007,ETF,RETAIL,3135023.16,721055.33,752405.56,1661562.28,10243052820.81,0.00030606
2025-06,BROKERAGE,B007,STOCK,HNW,4774982.76,1098246.03,1145995.86,2530740.86,14698405359.67,0.00032486
2025-06,BROKERAGE,B007,FUND,HNW,1399563.91,321899.7,335895.34,741768.87,4786836994.53,0.00029238
2025-06,BROKERAGE,B007,BOND,HNW,658618.31,151482.21,158068.39,349067.71,2815786467.37,0.0002339
2025-06,BROKERAGE,B007,ETF,HNW,1399563.91,321899.7,335895.34,741768.87,5253845481.8,0.00026639
2025-06,BROKERAGE,B007,STOCK,INSTITUTION,3193508.47,734506.95,766442.03,1692559.49,13263840996.57,0.00024077
2025-06,BROKERAGE,B007,FUND,INSTITUTION,936028.34,215286.52,224646.8,496095.02,4319641703.86,0.00021669
2025-06,BROKERAGE,B007,BOND,INSTITUTION,440483.93,101311.3,105716.14,233456.48,2540965708.15,0.00017335
2025-06,BROKERAGE,B007,ETF,INSTITUTION,936028.34,215286.52,224646.8,496095.02,4741070162.78,0.00019743
2025-06,BROKERAGE,B008,STOCK,RETAIL,6806520.88,1565499.8,1633565.01,3607456.07,18235920562.06,0.00037325
2025-06,BROKERAGE,B008,FUND,RETAIL,1995014.74,458853.39,478803.54,1057357.81,5938901332.47,0.00033592
2025-06,BROKERAGE,B008,BOND,RETAIL,938830.47,215931.01,225319.31,497580.15,3493471372.04,0.00026874
2025-06,BROKERAGE,B008,ETF,RETAIL,1995014.74,458853.39,478803.54,1057357.81,6518306340.52,0.00030606
2025-06,BROKERAGE,B008,STOCK,HNW,3038625.39,698883.84,729270.09,1610471.46,9353530683.43,0.00032486
2025-06,BROKERAGE,B008,FUND,HNW,890631.58,204845.26,213751.58,472034.74,3046168996.52,0.00029238
2025-06,BROKERAGE,B008,BOND,HNW,419120.74,96397.77,100588.98,222133.99,1791864115.6,0.0002339
2025-06,BROKERAGE,B008,ETF,HNW,890631.58,204845.26,213751.58,472034.74,3343356215.69,0.00026639
2025-06,BROKERAGE,B008,STOCK,INSTITUTION,2032232.66,467413.51,487735.84,1077083.31,8440626088.73,0.00024077
2025-06,BROKERAGE,B008,FUND,INSTITUTION,595654.4,137000.51,142957.06,315696.83,2748862902.46,0.00021669
2025-06,BROKERAGE,B008,BOND,INSTITUTION,280307.95,64470.83,67273.91,148563.22,1616978177.92,0.00017335
2025-06,BROKERAGE,B008,ETF,INSTITUTION,595654.4,137000.51,142957.06,315696.83,3017044649.04,0.00019743
2025-06,BROKERAGE,B009,STOCK,RETAIL,4861800.63,1118214.14,1458540.19,2285046.29,13025657544.33,0.00037325
2025-06,BROKERAGE,B009,FUND,RETAIL,1425010.53,327752.42,427503.16,669754.95,4242072380.34,0.00033592
2025-06,BROKERAGE,B009,BOND,RETAIL,670593.19,154236.43,201177.96,315178.8,2495336694.32,0.00026874
