period,branch_id,branch_name,customer_segment,product_type,budget_revenue,actual_revenue,budget_trade_volume,actual_trade_volume,budget_commission_rate,actual_commission_rate,total_variance,volume_effect,rate_effect,mix_effect,explanation
2025-04,B001,深圳营业部,RETAIL,FUND,4758471.04,4118627.99,13598739830.27,12260623830.97,0.00034992,0.00033592,-639843.05,-468233.55,-171648.73,39.23,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B001,深圳营业部,RETAIL,BOND,2239280.49,1938177.88,7999258723.69,7212131665.28,0.00027994,0.00026874,-301102.61,-220348.35,-80775.87,21.61,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B001,深圳营业部,RETAIL,ETF,4758471.04,4118627.99,14925446155.18,13456782253.51,0.00031882,0.00030606,-639843.05,-468239.43,-171708.54,104.92,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B001,深圳营业部,HNW,STOCK,7247671.23,6273120.36,21417468170.91,19309989302.9,0.0003384,0.00032486,-974550.87,-713170.85,-261457.26,77.23,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B001,深圳营业部,HNW,FUND,2124317.43,1838673.21,6975037526.93,6288693834.28,0.00030456,0.00029238,-285644.22,-209032.84,-76596.29,-15.09,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B001,深圳营业部,HNW,BOND,999678.79,865257.98,4102963251.13,3699231667.22,0.00024365,0.0002339,-134420.81,-98369.2,-36067.51,15.9,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B001,深圳营业部,HNW,ETF,2124317.43,1838673.21,7655528992.97,6902224940.06,0.00027749,0.00026639,-285644.22,-209034.34,-76614.7,4.82,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B001,深圳营业部,INSTITUTION,STOCK,5508230.13,4195462.9,20132420080.66,17425334346.93,0.0002736,0.00024077,-1312767.23,-740658.66,-572073.73,-34.85,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B001,深圳营业部,INSTITUTION,FUND,1614481.25,1229704.64,6556535275.31,5674917316.05,0.00024624,0.00021669,-384776.61,-217089.61,-167693.81,6.8,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B001,深圳营业部,INSTITUTION,BOND,759755.88,578684.54,3856785456.07,3338186656.5,0.00019699,0.00017335,-181071.34,-102158.78,-78914.73,2.17,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B001,深圳营业部,INSTITUTION,ETF,1614481.25,1229704.64,7196197253.39,6228567785.91,0.00022435,0.00019743,-384776.61,-217087.67,-167673.04,-15.89,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B002,上海营业部,RETAIL,STOCK,28096998.74,22111438.9,86719131900.62,74994705267.66,0.000324,0.00029484,-5985559.84,-3798714.23,-2186845.61,-0.01,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B002,上海营业部,RETAIL,FUND,8235327.22,6480938.99,28241862879.51,24423563018.2,0.0002916,0.00026536,-1754388.23,-1113416.24,-640874.29,-97.7,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B002,上海营业部,RETAIL,BOND,3875448.1,3049853.64,16612860517.36,14366801775.41,0.00023328,0.00021228,-825594.46,-523960.58,-301702.84,68.96,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B002,上海营业部,RETAIL,ETF,8235327.22,6480938.99,30997166575.08,26806349654.12,0.00026568,0.00024177,-1754388.23,-1113416.24,-640939.82,-32.17,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B002,上海营业部,HNW,STOCK,12543303.01,9871178.08,44479797897.36,38466129221.63,0.000282,0.00025662,-2672124.93,-1695854.57,-976270.36,-0.0,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B002,上海营业部,HNW,FUND,3676485.36,2893276.33,14485757935.92,12527283462.98,0.0002538,0.00023096,-783209.03,-497060.82,-286123.15,-25.05,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B002,上海营业部,HNW,BOND,1730110.76,1361541.8,8521034079.95,7368990272.34,0.00020304,0.00018477,-368568.96,-233910.97,-134631.45,-26.53,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B002,上海营业部,HNW,ETF,3676485.36,2893276.33,15899002612.6,13749457459.37,0.00023124,0.00021043,-783209.03,-497060.82,-286126.21,-22.0,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B002,上海营业部,INSTITUTION,STOCK,9532910.29,6964582.58,41811010023.51,34711835009.6,0.000228,0.00020064,-2568327.71,-1618611.9,-949715.81,-0.0,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B002,上海营业部,INSTITUTION,FUND,2794128.88,2041343.17,13616612459.77,11304620597.0,0.0002052,0.00018058,-752785.71,-474420.73,-278319.76,-45.22,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B002,上海营业部,INSTITUTION,BOND,1314884.18,960632.08,8009772035.16,6649776821.76,0.00016416,0.00014446,-354252.1,-223256.81,-131000.6,5.32,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B002,上海营业部,INSTITUTION,ETF,2794128.88,2041343.17,14945062455.84,12407510411.34,0.00018696,0.00016452,-752785.71,-474420.73,-278424.53,59.55,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B003,北京营业部,RETAIL,STOCK,14070145.75,12178217.67,38093312069.45,34344930161.81,0.00036936,0.00035459,-1891928.08,-1384502.34,-507274.62,-151.12,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B003,北京营业部,RETAIL,FUND,4124008.24,3569477.59,12405867915.34,11185130512.47,0.00033242,0.00031913,-554530.65,-405797.53,-148650.38,-82.74,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B003,北京营业部,RETAIL,BOND,1940709.76,1679754.16,7297569361.96,6579488536.75,0.00026594,0.0002553,-260955.6,-190966.41,-70005.76,16.57,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B003,北京营业部,RETAIL,ETF,4124008.24,3569477.59,13616196492.44,12276362757.59,0.00030288,0.00029076,-554530.65,-405808.84,-148789.52,67.71,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B003,北京营业部,HNW,STOCK,6281315.07,5436704.32,19538742892.76,17616130592.12,0.00032148,0.00030862,-844610.75,-618081.4,-226543.44,14.09,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B003,北京营业部,HNW,FUND,1841075.11,1593516.78,6363192129.83,5737054024.25,0.00028933,0.00027776,-247558.33,-181160.54,-66377.72,-20.08,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B003,北京营业部,HNW,BOND,866388.28,749890.25,3743054194.02,3374737661.32,0.00023147,0.00022221,-116498.03,-85254.23,-31250.07,6.27,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B003,北京营业部,HNW,ETF,1841075.11,1593516.78,6983991362.01,6296766611.98,0.00026361,0.00025307,-247558.33,-181159.32,-66367.92,-31.09,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B003,北京营业部,INSTITUTION,STOCK,4773799.45,3636067.85,18366418319.2,15896796246.33,0.00025992,0.00022873,-1137731.6,-641904.17,-495821.07,-6.36,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B003,北京营业部,INSTITUTION,FUND,1399217.08,1065744.02,5981400602.04,5177117551.49,0.00023393,0.00020586,-333473.06,-188145.93,-145321.69,-5.44,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B003,北京营业部,INSTITUTION,BOND,658455.1,501526.6,3518470942.38,3045363265.58,0.00018714,0.00016469,-156928.5,-88537.37,-68368.41,-22.72,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B003,北京营业部,INSTITUTION,ETF,1399217.08,1065744.02,6564951880.29,5682202190.65,0.00021313,0.00018756,-333473.06,-188140.44,-145293.91,-38.71,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B004,广州营业部,RETAIL,STOCK,10823189.04,9367859.74,27837420358.44,25098218195.17,0.0003888,0.00037325,-1455329.3,-1065001.8,-390277.29,-50.21,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B004,广州营业部,RETAIL,FUND,3172314.03,2745751.99,9065826553.52,8173749220.65,0.00034992,0.00033592,-426562.04,-312155.7,-114432.49,26.15,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B004,广州营业部,RETAIL,BOND,1492853.66,1292118.59,5332839149.13,4808087776.85,0.00027994,0.00026874,-200735.07,-146898.9,-53850.58,14.41,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B004,广州营业部,RETAIL,ETF,3172314.03,2745751.99,9950297436.79,8971188169.01,0.00031882,0.00030606,-426562.04,-312159.62,-114472.36,69.94,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B004,广州营业部,HNW,STOCK,4831780.82,4182080.24,14278312113.94,12873326201.93,0.0003384,0.00032486,-649700.58,-475447.23,-174304.84,51.49,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B004,广州营业部,HNW,FUND,1416211.62,1225782.14,4650025017.95,4192462556.18,0.00030456,0.00029238,-190429.48,-139355.22,-51064.19,-10.06,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B004,广州营业部,HNW,BOND,666452.53,576838.65,2735308834.09,2466154444.81,0.00024365,0.0002339,-89613.88,-65579.47,-24045.01,10.59,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B004,广州营业部,HNW,ETF,1416211.62,1225782.14,5103685995.31,4601483293.37,0.00027749,0.00026639,-190429.48,-139356.23,-51076.46,3.21,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B004,广州营业部,INSTITUTION,STOCK,3672153.42,2796975.27,13421613387.11,11616889564.62,0.0002736,0.00024077,-875178.15,-493772.44,-381382.48,-23.23,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B004,广州营业部,INSTITUTION,FUND,1076320.83,819803.1,4371023516.87,3783278210.7,0.00024624,0.00021669,-256517.73,-144726.4,-111795.87,4.55,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B004,广州营业部,INSTITUTION,BOND,506503.92,385789.69,2571190304.04,2225457771.0,0.00019699,0.00017335,-120714.23,-68105.85,-52609.82,1.44,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B004,广州营业部,INSTITUTION,ETF,1076320.83,819803.1,4797464835.59,4152378523.94,0.00022435,0.00019743,-256517.73,-144725.11,-111782.03,-10.59,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B005,杭州营业部,RETAIL,STOCK,9740870.13,8431073.77,25053678322.6,22588396375.66,0.0003888,0.00037325,-1309796.36,-958501.62,-351249.56,-45.18,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B005,杭州营业部,RETAIL,FUND,2855082.62,2471176.79,8159243898.16,7356374298.58,0.00034992,0.00033592,-383905.83,-280940.13,-102989.24,23.54,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B005,杭州营业部,RETAIL,BOND,1343568.29,1162906.73,4799555234.21,4327278999.17,0.00027994,0.00026874,-180661.56,-132209.01,-48465.52,12.97,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B005,杭州营业部,RETAIL,ETF,2855082.62,2471176.79,8955267693.11,8074069352.11,0.00031882,0.00030606,-383905.83,-280943.66,-103025.12,62.95,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B005,杭州营业部,HNW,STOCK,4348602.74,3763872.22,12850480902.55,11585993581.74,0.0003384,0.00032486,-584730.52,-427902.51,-156874.35,46.34,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B005,杭州营业部,HNW,FUND,1274590.46,1103203.93,4185022516.16,3773216300.57,0.00030456,0.00029238,-171386.53,-125419.7,-45957.77,-9.05,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B005,杭州营业部,HNW,BOND,599807.27,519154.79,2461777950.68,2219539000.33,0.00024365,0.0002339,-80652.48,-59021.52,-21640.51,9.55,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B005,杭州营业部,HNW,ETF,1274590.46,1103203.93,4593317395.78,4141334964.04,0.00027749,0.00026639,-171386.53,-125420.6,-45968.82,2.89,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B005,杭州营业部,INSTITUTION,STOCK,3304938.08,2517277.74,12079452048.4,10455200608.16,0.0002736,0.00024077,-787660.34,-444395.19,-343244.24,-20.91,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B005,杭州营业部,INSTITUTION,FUND,968688.75,737822.79,3933921165.19,3404950389.63,0.00024624,0.00021669,-230865.96,-130253.76,-100616.28,4.09,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B005,杭州营业部,INSTITUTION,BOND,455853.53,347210.72,2314071273.64,2002911993.9,0.00019699,0.00017335,-108642.81,-61295.27,-47348.84,1.3,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B005,杭州营业部,INSTITUTION,ETF,968688.75,737822.79,4317718352.03,3737140671.55,0.00022435,0.00019743,-230865.96,-130252.6,-100603.83,-9.53,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B006,成都营业部,RETAIL,STOCK,8658551.23,7494287.8,22269936286.75,20078574556.14,0.0003888,0.00037325,-1164263.43,-852001.44,-312221.83,-40.15,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B006,成都营业部,RETAIL,FUND,2537851.22,2196601.6,7252661242.81,6538999376.52,0.00034992,0.00033592,-341249.62,-249724.56,-91545.99,20.93,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B006,成都营业部,RETAIL,BOND,1194282.93,1033694.87,4266271319.3,3846470221.48,0.00027994,0.00026874,-160588.06,-117519.12,-43080.47,11.53,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B006,成都营业部,RETAIL,ETF,2537851.22,2196601.6,7960237949.43,7176950535.2,0.00031882,0.00030606,-341249.62,-249727.69,-91577.89,55.96,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B006,成都营业部,HNW,STOCK,3865424.66,3345664.19,11422649691.15,10298660961.54,0.0003384,0.00032486,-519760.47,-380357.79,-139443.87,41.19,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B006,成都营业部,HNW,FUND,1132969.3,980625.71,3720020014.36,3353970044.95,0.00030456,0.00029238,-152343.59,-111484.18,-40851.36,-8.06,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-04,B006,成都营业部,HNW,BOND,533162.02,461470.92,2188247067.27,1972923555.85,0.00024365,0.0002339,-71691.1,-52463.57,-19236.0,8.48,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
